	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10
10120	10.61695715	9.478995459	12.26305956	11.11795823	11.14146434	10.55059452	10.52892699	10.7704452	10.7458238	10.87830217
10097	11.87439439	12.30876353	10.57891174	11.21452045	11.23616127	12.20289319	12.85758675	12.14627836	11.46839235	11.82081618
57180	8.001173403	8.351910961	8.082149041	6.650613792	8.827000292	8.476593928	8.308858216	8.907747242	8.762554122	7.989320696
653857	6.808785315	5.102926827	4.063011031	4.636491219	6.839974699	6.201377054	6.301441321	7.48957906	7.070350684	5.66654358
10096	11.83859662	12.1606773	11.0220705	12.58065156	11.61904255	12.02667165	12.17323333	12.07282511	11.45775602	11.71296396
79913	8.167208877	8.272593863	8.254016203	7.286995702	7.895091728	7.606015753	7.911596318	8.023138339	7.948245736	8.012688223
64431	8.272208461	8.990519548	5.861531126	7.415837241	7.769504647	9.345229584	9.409942025	8.05433461	9.516320537	9.237185099
93973	8.641825972	9.203786496	9.510905365	8.550767175	9.140563442	9.129472101	8.749710571	9.031603619	8.8538834	8.868483057
139741	0	0	0	0	0	0	0	0	0	0
140625	0	0	0	0	0	0	0	0	0	0
91	9.527436344	11.34628207	10.26058357	9.837301674	9.885502984	8.878045087	9.434263338	9.779961918	10.55670089	9.528960577
130399	4.971860797	2.527720953	3.025542685	1.868884273	2.435655261	3.359858472	4.497503792	2.339622003	0	3.34036287
90	8.600480884	8.469744776	9.320961616	8.140405973	9.320503181	8.868542629	9.422964382	9.182434579	9.748251563	9.586154673
92	7.68552743	7.232224237	8.059151367	6.234014566	7.833664306	7.927606132	7.563206952	7.590318321	8.354890682	8.32419
93	7.629710693	9.501307569	9.499561106	7.346989678	8.21178903	8.685837856	8.461809285	8.067501049	8.416107571	8.641474499
94	8.735884972	7.431278624	7.27878117	9.57917581	8.773482775	8.579192219	7.539487646	8.274690771	9.630929247	9.812057424
95	10.45509888	9.981184653	10.95313637	9.70600813	10.34772633	11.13597908	9.710024446	10.13295232	10.38164428	9.430027417
91703	8.210130201	2.062743429	3.934110716	3.962447226	6.582226301	5.989781627	4.883982422	9.90379992	8.698288986	6.603857751
97	6.566054038	7.558325806	6.849069762	4.977463111	6.894469777	6.438198022	7.204491916	7.264174211	7.149391482	7.814206884
98	6.484487804	7.071094402	7.544688614	6.355825015	7.162160681	5.972143498	5.934016331	7.177773316	7.428271389	7.150547492
132612	0	0	0	0	0	0	0	0	0	0
161931	2.160984708	0	3.925999419	1.218037159	0	0.825541427	1.34596403	1.392152534	4.160871796	2.579976597
161823	6.655729628	4.077994919	7.001609735	6.072813251	7.319809385	5.307792796	6.423092373	6.195719643	3.626777867	7.125043514
102	10.87544542	11.26525017	9.464983291	11.09014227	9.624453883	10.78710527	10.44523744	9.706117984	9.200927532	9.729846391
4185	3.139551352	4.488637114	8.573647187	2.931928843	2.435655261	2.281253134	2.841590764	2.741229664	4.677953554	5.801463929
8038	5.730186156	8.365874909	5.141011725	8.519823752	6.811934643	8.345734778	5.859340965	5.199409299	10.67077936	6.448027077
8751	12.21564623	9.433457961	11.73562854	11.1999538	13.04338287	12.47948475	12.31778938	11.29086434	12.52867379	12.40632963
6868	8.496826221	10.46506882	9.801592939	8.610731063	8.881979012	9.559698291	9.636463849	8.927137643	8.574864823	8.69156243
8749	0	3.501783058	0	0	0	0	0	0	0	0
8728	8.95863333	8.039822722	6.658211483	9.530848735	7.258800615	8.24284303	7.620853959	8.764187226	9.160951944	8.361069999
8748	1.84967907	0.843501526	1.280124892	1.868884273	1.0721058	0.825541427	0	2.339622003	0.960585845	0.871764811
145241	0	0	2.747236999	2.315798063	0	2.679288666	0.824564212	0	0	0.871764811
8747	0.901571685	2.313884328	4.660249813	3.163112244	3.449270826	4.923320354	1.34596403	0	2.258307857	2.579976597
53616	2.634198274	4.848267387	3.459431619	4.782681141	4.456030722	5.972143498	3.73727574	3.189587384	4.623621087	5.618614553
8745	2.989938264	0.843501526	5.672425342	3.537308493	6.61505134	3.464485305	1.728138203	1.392152534	3.250158169	3.453978431
10863	8.486388169	4.999237875	7.577428828	7.643416101	10.09924339	10.39464886	8.505314165	8.373411135	8.762554122	7.3618166
11086	0	0	0	0	0	0	0	0	0.960585845	0
2515	0	0	0	1.218037159	0	2.031677496	2.988975468	0	1.532117437	0
11085	0	0	0	0	0	0.825541427	0	0	0.960585845	0
203102	2.989938264	3.858528121	3.792553458	5.350065788	6.514246952	5.588090957	3.895128091	5.659730512	5.009902499	3.453978431
80332	3.717298052	2.878823414	9.299567731	6.846222503	4.658542836	6.674662612	2.841590764	5.461214213	8.637896386	7.692155858
1587	0	0	0	0	0	0	0	0	0	0
255926	0	0	0	0	0	0	0	0	0	0
8755	15.75984002	16.73161795	13.45390996	19.18049745	14.30593565	14.76946952	12.17581284	12.18427741	14.31601234	15.99855285
8756	0	0	0	0	0	0	0	0	0	0
101	10.64616491	8.685536891	9.094643301	10.73126726	8.925156216	7.757849998	5.697292878	8.692345592	8.085218023	8.407646767
8754	9.465013708	9.319524231	8.019987623	10.97983072	9.642477577	11.10798701	10.21381433	10.19024891	9.629206696	9.817375113
27299	7.256536118	7.269843873	3.025542685	9.013783536	6.709268576	2.679288666	3.968017002	7.509010906	4.094514784	7.090321
81794	7.304858714	4.26844188	9.655914019	6.489597524	7.205913449	6.513293341	3.968017002	5.03040671	7.505415403	7.208361183
81792	1.84967907	5.199664493	5.081386501	6.572351588	3.714564249	6.216437404	4.28571292	1.781149852	5.565524064	4.203780624
11093	6.207828444	7.623708868	10.06858631	5.891307383	7.359093281	7.505374909	4.395494721	7.673039771	7.346767235	6.392104438
140766	9.410848806	4.679626473	8.127072971	9.759967554	6.548636985	6.345341372	4.037399794	5.792524827	6.16903306	5.26094399
170689	0.901571685	8.43704834	7.330916878	11.80437177	6.881038076	7.370502591	9.156781874	5.933423923	5.131700596	6.777599877
170690	1.452120959	4.144307467	1.94751655	9.961480371	5.136626164	3.897201695	0.824564212	3.055039435	6.662259628	4.647682908
170691	5.193389339	1.758431108	7.27878117	4.782681141	6.021193203	2.679288666	6.056061064	7.469881093	6.954075305	7.302378461
170692	2.8230156	0.843501526	3.258729962	4.290394913	6.768826115	4.168994965	6.370288104	0.857821792	4.246058393	3.559296014
171019	0	0.843501526	4.392317423	0	7.452864729	6.216437404	5.360803199	2.741229664	8.144301348	5.409180457
9510	10.09180269	11.17543559	10.06474276	13.0025637	10.02485404	11.91974196	9.408305961	11.49994905	9.917284501	11.38390368
80070	0	0	3.934110716	0	0	0.825541427	0	0	0	0
9509	6.716534152	7.646768934	8.370687407	8.937785456	6.461075027	7.617407222	7.078478547	4.994090899	8.090235242	6.540960279
9508	2.634198274	2.527720953	6.698456037	1.868884273	3.123964106	4.449521758	4.497503792	6.361677136	5.009902499	6.177305912
9507	7.206539691	7.977524359	6.178487584	9.860127893	6.946982281	8.837220137	7.459589815	5.854601631	8.080183295	7.53319266
11096	3.513073794	5.673830578	6.985435535	9.18791642	4.943382207	7.968210588	8.393988435	5.563884177	8.478663258	8.483197059
11174	4.055282436	3.396885587	8.019987623	3.693353136	6.92096494	5.822691913	3.73727574	6.969118249	9.62575541	7.142096843
11173	5.657617141	5.429793361	9.708591282	7.788941448	9.581501708	8.534824999	7.368289059	9.210401285	9.608374595	10.14586873
11095	3.513073794	4.538805075	6.718165691	4.711434334	5.043235126	6.58467243	13.96420509	8.032120684	9.102560507	7.390641893
56999	11.37477537	11.81942398	10.09520856	8.354293026	9.480468512	8.757090604	7.659878903	8.362770127	9.618828155	9.77837024
92949	5.554800636	4.436654916	8.307038198	4.711434334	6.138728475	6.779788944	5.305624028	7.799416979	9.597844737	8.535759434
9719	6.94714948	5.290317495	8.313531115	7.172288483	6.783338782	7.474387369	7.563206952	5.792524827	6.886467231	6.902944241
57188	7.240062408	3.396885587	5.964135208	5.68363751	7.034515072	3.359858472	4.037399794	3.312636134	3.626777867	7.627026755
54507	9.197063076	5.994595563	10.89903315	8.348434717	6.531545217	6.058253712	4.845811172	5.705366976	7.428271389	7.73774151
339366	8.594013635	8.172862002	1.94751655	5.036951634	3.295767098	0.825541427	2.841590764	4.038664438	5.476362244	5.164094365
11033	10.86748385	10.90979403	6.314178077	10.50789977	9.298695427	10.28429041	7.822907925	9.703421557	8.414068286	8.987800623
55803	8.64808286	7.552231804	6.059924127	8.400324447	7.754850766	7.329532661	6.056061064	7.565785268	6.897956754	7.208361183
104	7.48342402	8.330707627	10.7224416	7.913207173	7.679262623	8.11205213	7.278003339	7.402210541	8.29096067	8.608112856
105	0.901571685	0.843501526	7.544688614	0	2.106884289	0	0	0.857821792	0.960585845	2.110864324
103	12.98539848	12.25232689	13.75143945	13.14941063	13.34599367	13.49309957	13.10135218	12.63703367	12.23886593	13.20875104
23536	6.579211833	5.739659115	6.206664711	7.459974986	7.557893287	8.744158404	7.670837504	7.395265064	6.050482107	6.501862656
134637	7.796715845	6.946539049	7.453564494	6.401807926	6.183184764	7.871625602	6.199179585	7.846004311	8.321147476	7.036618718
113179	8.001173403	6.147929398	7.356294377	7.643416101	8.471325674	7.842799112	7.401563914	6.318275259	6.778714535	7.167303729
100	9.201324119	6.974149546	8.351885791	9.270787978	7.72508877	7.710766492	7.750477878	7.015146282	8.295311607	7.45346737
57143	8.04924358	8.212040585	7.671414394	8.042203824	8.425797481	7.913813323	8.052331114	9.168245388	8.329657331	8.021930499
90956	9.104544242	9.590233911	10.30198608	9.064696425	10.07879807	9.225649458	9.330967058	9.20643908	8.986267284	9.235200024
79934	9.830867242	9.058733451	9.426564376	9.426270416	9.79171039	8.328510231	8.699757745	9.861592226	9.65821309	10.17929482
203054	8.917786478	7.617886163	9.164547716	8.571033202	8.777112929	7.876374512	7.961537672	7.856155951	9.179902125	8.638473565
55811	0	2.062743429	1.94751655	2.315798063	1.68036937	2.031677496	0.824564212	2.339622003	0.960585845	0.871764811
107	3.809496764	3.501783058	8.274128383	5.791207178	7.07046232	5.720757277	6.32937479	4.710547483	7.24246627	7.142096843
108	3.139551352	2.527720953	1.280124892	1.218037159	3.449270826	3.464485305	1.34596403	2.087259152	4.966910301	5.944411047
109	9.132749561	9.580132291	10.65472552	10.06864999	8.910521314	10.37734872	8.033011059	8.586356432	9.515257896	9.807949428
196883	8.436653667	4.587286973	7.52244108	6.927063251	7.058579508	8.396207878	6.056061064	6.561020578	8.139468983	8.397031105
111	5.886542831	4.008477925	9.650795249	7.502803169	7.805500125	7.778292696	4.28571292	7.886189185	5.170113341	8.235606926
112	10.16453163	10.8536634	9.981567282	10.11946746	9.923671403	10.449057	9.185721872	10.41975566	9.760892229	10.23995504
113	10.24825707	10.4247803	8.274128383	9.858067585	9.702890564	8.582102079	8.782918621	9.879121575	9.646339814	8.331641628
114	0	0	5.019194836	0	0	0	0	0	0	0
115	9.313827883	10.09873128	9.643083059	9.961480371	5.945783254	6.155229092	5.218684313	5.407002573	9.417990239	7.6209573
117	0	0.843501526	4.660249813	0	5.692555526	6.35897816	7.916208503	6.779451472	1.940429889	2.579976597
116	1.452120959	0	0	1.868884273	0	0.825541427	0	0.857821792	0	5.023933951
113451	7.288929731	4.766409645	7.488413783	6.332271121	6.021193203	5.128326399	4.227525456	5.407002573	6.224846778	7.720815408
118	12.13602985	12.06146807	12.86736149	12.43033954	12.26523997	11.64500286	12.17371492	11.86137387	11.95449932	12.14913702
119	3.513073794	3.026800059	8.779953713	3.163112244	7.854432081	4.229634064	0	3.72084755	5.381324908	4.784294578
120	9.255602464	8.988264313	9.560878662	8.723663333	9.264706484	7.662094387	9.639256406	10.46688942	10.57560637	8.911385696
124	0.901571685	0	1.280124892	0.756767124	1.138683428	0.825541427	0	1.516166471	1.532117437	2.869298951
125	0.901571685	0	1.280124892	0	3.295767098	1.729705026	0	3.055039435	5.314297736	7.583995872
126	0.901571685	0	3.025542685	1.218037159	5.971359613	5.389793936	3.559993427	6.790079972	6.897956754	6.990286665
127	0	0	0	0	0	0.825541427	0	1.781149852	0	1.411317768
128	11.0592177	11.08494229	10.91513245	11.36573791	11.93113617	12.20312947	12.63417726	11.91577229	11.98613301	12.04872002
130	1.452120959	0.843501526	1.94751655	1.218037159	6.709268576	2.281253134	1.34596403	6.89227444	7.765872176	6.461674249
131	0	0	0	0	1.0721058	0	0	0	0	1.411317768
137872	6.874297788	5.507433128	6.314178077	6.63144192	3.588012978	2.990918566	0	3.72084755	4.567168175	4.784294578
55256	10.53154395	11.29383521	11.38701723	10.5906938	11.59764556	11.35764327	11.77720048	10.80295266	10.58096269	10.66407105
149685	0	0	0	0	0	0	0	0	0.960585845	0
9370	0	0	1.280124892	0	0	0	0.824564212	0	0	0
51094	11.01390905	11.76184128	11.19818189	10.9684166	11.82246237	12.29378119	12.01130299	11.04736484	10.7529597	10.95146912
79602	10.23480917	11.20438114	9.61444686	10.17514082	9.897226809	10.39547619	10.46031694	9.981207919	10.50316097	10.1352623
132	9.211922111	8.351910961	7.740503295	9.510005936	8.851311795	9.516239959	9.414839326	9.714512048	9.746663621	8.943353781
79924	8.64808286	8.116160428	9.0486814	9.649951845	7.921574981	9.779706717	8.628471423	8.459161908	8.023611324	7.24038589
133	7.802336704	9.317729158	8.741948591	8.857560251	9.959259101	9.137406692	11.06116716	7.331208076	8.762554122	7.404840977
22850	8.829700857	9.754487867	8.170640661	8.160607125	8.858183083	9.559698291	9.706034558	8.595687148	9.002325316	8.921297668
23394	10.40610166	11.55036803	11.36374366	10.7766926	10.96252538	10.8957624	11.51899392	10.78977269	10.90661834	10.9990439
134	4.802694712	5.230518146	9.752261212	7.652954649	8.84440731	9.093216035	4.992786555	5.659730512	4.508409636	7.224461912
135	8.705338289	6.541559753	6.697066252	10.28026005	5.810617903	6.549424286	5.277222297	5.513462321	6.118264197	6.871694592
136	4.448458298	5.862937333	6.059924127	4.189144553	5.52994585	4.640285432	6.301441321	4.174670068	4.78084025	4.067604301
140	7.762520238	5.673830578	5.712282117	6.724848056	6.754165974	4.39761132	2.841590764	6.008161909	4.567168175	6.687546452
84890	9.251498743	9.585766279	9.0369585	8.90223521	8.497968365	8.899199502	9.093032178	8.192947674	9.074987025	9.1021009
83440	10.21351351	9.945224343	9.18593739	9.655561491	9.784513962	9.633086407	9.657276463	10.16902842	10.04033644	9.875083362
113622	5.415038626	8.287343464	6.365073087	7.062056934	7.488730292	5.741728535	6.168579863	7.820308544	6.607322915	7.565153119
54936	10.33613462	10.10810779	11.29404631	10.63948949	10.21618031	10.40290099	10.24347951	10.37191459	10.04033644	10.12779099
141	7.802336704	6.399446274	7.453564494	7.872962929	7.663658431	6.573018475	5.653765137	6.303514099	7.549796217	7.590221745
148	0	0	0	0	1.68036937	1.729705026	0	0	1.532117437	0
147	3.275096468	8.065720395	8.524122068	10.14672904	4.13241233	5.899352089	6.757161961	2.087259152	1.532117437	2.364404342
146	0.901571685	0	7.124859535	1.218037159	0	0	0	0	2.258307857	2.364404342
150	6.173539231	2.878823414	6.63765951	3.693353136	8.140301154	6.549424286	8.942905622	5.487576386	9.340104901	8.158091083
151	1.84967907	2.313884328	7.499845887	2.315798063	3.123964106	4.959575434	3.122689282	1.392152534	1.940429889	3.994380593
152	6.874297788	5.168132542	10.28886607	4.782681141	8.016771524	6.607701667	6.746842123	6.561020578	9.146574021	9.702804873
153	4.971860797	2.062743429	2.402094544	3.962447226	2.703255772	2.493954694	2.029982866	3.426023167	3.626777867	2.579976597
154	5.415038626	2.062743429	5.081386501	5.149047954	3.123964106	1.729705026	2.492135196	2.906659746	3.925154435	4.137298581
155	0.901571685	0.843501526	2.402094544	1.218037159	0	0	0	1.781149852	0	2.364404342
156	11.94215811	11.40494228	11.61569533	12.50630165	11.67118654	11.21730513	11.1203253	11.13021976	10.75611995	11.23240851
157	8.571147002	7.570436366	7.533607731	8.106095968	8.72919178	6.987192373	6.396931812	8.689509888	8.404069896	9.282108006
11047	11.65933008	12.29263436	12.75438051	12.34648509	11.99097606	11.90354892	11.64451544	11.66999857	11.4965359	11.78088514
158	10.24928628	10.89216597	11.04077896	10.08992631	10.9163593	11.34056116	10.91155078	10.69680587	10.58807371	10.66111653
122622	7.986434828	5.843109523	9.886785304	6.332271121	8.453286687	6.139512471	5.218684313	8.228548881	8.658309326	7.965569019
159	10.53913864	9.975503657	10.08005615	9.085977745	9.898893827	11.48397722	10.5987319	9.934065736	9.957649842	9.870780359
165	10.03802347	10.80260061	15.10695429	12.59680333	11.38572864	11.73697484	9.370154688	9.369463648	11.65136783	12.71364053
121536	8.920373401	10.15309154	7.904311879	8.348434717	8.21178903	8.567493731	8.694397589	8.873174313	9.505094195	9.196951478
64782	9.649405829	9.333803858	8.631956592	8.591018858	9.747983811	9.780973577	9.062151131	10.33428234	9.82097749	10.16893218
166	12.85624314	12.92041624	12.52639443	13.81738476	13.83081336	12.63745275	13.19696477	13.29066634	13.19949839	13.42218747
134265	5.799281622	5.034638318	6.595657315	7.131932051	5.722990545	6.549424286	5.969951688	5.971276832	7.535154045	7.627026755
84632	10.47723127	7.113095152	10.30198608	8.193659398	8.065085953	8.728485173	7.111029225	7.729351551	9.542180843	9.136544397
60312	9.211013654	8.230779903	10.64856305	9.987384682	9.173359084	10.37625956	9.343828621	9.094998446	9.286405745	9.767353378
246182	1.452120959	2.062743429	3.792553458	1.868884273	1.0721058	2.493954694	2.492135196	3.312636134	3.925154435	2.579976597
4299	10.45599067	11.82575264	9.330596717	10.93947982	10.22151921	10.81334479	10.5334371	10.3415265	9.680007642	10.2943586
2334	0.901571685	2.71393771	8.647458426	2.656496371	7.248377336	5.699476675	7.094846214	6.88237527	7.981028347	5.822773479
3899	6.224671238	3.026800059	7.393544051	3.693353136	7.02233119	5.762399314	9.070451049	6.779451472	8.354890682	6.528044589
27125	10.05342621	11.46131025	9.882424642	9.735486468	9.624453883	10.83241046	10.76072119	10.440988	10.18218638	10.41238534
172	8.912598373	8.899850527	8.892651185	8.610731063	8.695057386	9.310560071	8.214648426	8.793536659	8.743573535	8.102547385
10939	9.688663123	10.35416617	11.71036981	10.65726396	9.88666293	10.26135533	10.72133703	10.24901138	10.38995845	10.16285616
125061	8.641825972	8.152866367	8.861973038	8.263813777	9.080131585	9.556742844	7.943576782	8.312046131	8.980874451	8.708833517
173	0	0	0	0	0	0	0	0	0	3.34036287
174	0	0	1.280124892	1.218037159	1.0721058	1.347325492	1.34596403	0	0	2.110864324
54812	9.725342568	10.37989773	8.87958325	9.089494443	8.84440731	9.734650861	9.852794772	10.11192489	9.391815613	9.626095214
387763	7.791072351	6.955800998	7.721099189	8.509360145	7.105535611	8.124081495	6.797718584	5.854601631	9.165617794	9.799980131
119385	8.243570551	7.687202795	8.371994393	8.153904619	7.37834168	7.982553286	5.840052775	7.602429413	8.05986736	7.60259495
